distance,force_median,L2012_lambda,L2012_f0,L2012_delta,L2012_L,CR2020_density,CR2020_ssa
613.5,2.792968799942173,716.6221614906929,0.031209308,0.2526128604002096,0.30147170130828216,363.4872771129151,19.065703870242135
614,2.724946169415489,1110.0233854856824,0.026185174196149838,0.19053748024994702,0.2605549053679502,362.0480105798016,21.86315526532395
614.5,2.851562550989911,949.0750590664611,0.028269591769118994,0.21202197527666888,0.2745215505062723,364.51911087659397,20.727791905711555
615,2.8347252662060782,947.2348245986193,0.031719157,0.1906770369864021,0.2746992105089257,364.2041861693594,20.737459281578243
615.5,2.400996810174547,314.97439340509817,0.098253373,0.1594560171918337,0.3965076285451159,356.49242665277086,14.533378171336903
616,2.139682150329463,1019.5297240834176,0.023258054,0.1817323251752039,0.2680464126736672,349.1356646428069,22.22199997
616.5,2.102640123805031,1127.1413188507552,0.023840474313795344,0.15929631674311132,0.2592291524028776,348.0688031862609,22.906706148221158
617,2.0272090879734606,436.49374256222615,0.037355519591905806,0.25127035455757735,0.35564547655321144,347.6974259393692,17.17134019298821
617.5,1.7261584360385314,137.39623504929182,0.069503765,0.374821474,0.5228193898385847,343.63322755025933,10.60852845
618,1.6109914081171155,622.2885668573003,0.025073165182051296,0.20451687669438187,0.31599437807021147,335.2167995,20.20642253452605
618.5,1.557785588200204,162.55830749502093,0.049563126033565434,0.37894211108842435,0.49431854859968705,338.4732394392079,12.024563430085134
619,1.474946147063747,281.5391134889575,0.037602954,0.278035609,0.4116205517095872,333.5761160683516,15.622491471333117
619.5,1.5752963643753901,1641.0655225780324,0.019158098549630218,0.10077612630349875,0.22871851513659572,331.66671707232246,26.287622493639834
620,1.6258082187268883,753.8118393,0.023226947,0.1848097128711255,0.29643010780458234,335.1771132,21.35913864824149
620.5,1.524784510023892,750.6608294,0.027536935603282024,0.14460908123335206,0.2968442985557758,331.83429651688965,21.568019734407244
621,1.531519423937425,863.1205582023351,0.022288981714534514,0.15701343279623584,0.2833475594912831,331.6775291374727,22.41555072713893
621.5,1.6049299855949357,1380.7703455860662,0.016994473,0.13692412495065773,0.24227177040205433,333.0571939104841,25.150948971139208
622,1.4675377417588606,564.0716487767801,0.036636089,0.1460585188585086,0.32651154308117986,330.7395467174509,19.94009724477279
622.5,1.427128258277662,397.59340305578337,0.039194744,0.1911644548060433,0.3668852398765947,330.5969556751302,17.878495634657835
623,1.557785588200204,175.6154340493434,0.051152942,0.3383799636571742,0.48175075379522664,338.1219577825778,12.502544169499043
623.5,1.6136853736825287,214.33149725213855,0.050691597,0.28707265806780835,0.4507972908488578,338.8653220151135,13.606062669181302
624,1.5584590795915574,428.48643887422753,0.040434375,0.1786696564729347,0.3578471830582002,334.6801938275472,18.019236935580327
624.5,1.5328664067201316,433.5574310467311,0.055039779,0.12879322726271772,0.3564465524533679,333.8181078652556,18.152626874538736
625,1.5981950716814026,86.42754986875345,0.086374588,0.45589536524568525,0.6101817716641627,342.7038446895323,8.022527751
625.5,1.7349138241261244,234.72944096454265,0.063589275,0.23577578032352184,0.43734158563010206,341.85680689292707,13.903370585824316
626,1.644665977684781,1448.2874157833505,0.020601619566263236,0.11125497864657627,0.23844691666268836,334.2954432245668,25.356788411221554
626.5,1.6062769683776423,248.4061249221946,0.05930801,0.23010691841085162,0.42916325447372694,338.07933053961733,14.535692205452612
627,1.7180765393422917,208.51169371608108,0.051489101,0.32482833870669237,0.4549529561989788,341.8239211400935,13.206325286091593
627.5,1.6419720121193677,2045.4519401022844,0.014867732,0.10826571026287309,0.212526719,333.54005031116566,27.49865463309988
628,1.7241379618644714,627.9655355543589,0.040623438219687766,0.13804031499367456,0.31503927085125816,338.68651816558025,20.014174554474252
628.5,1.7308728757780045,534.3329663967095,0.043943058,0.14900689751650456,0.3324599282994175,339.29489264826054,19.00096854208914
629,1.7025862373411655,889.5933960402073,0.030364200544009862,0.12729797572118018,0.2805085564747383,337.20625628389973,22.214900305511566
629.5,1.7315463671693578,1637.986736976629,0.018690709051177874,0.11522925537728376,0.2288617264179519,336.89224016094147,25.92987337982686
630,1.7113416254287586,1460.6696933228682,0.015392546684797118,0.15108072090284078,0.23777122240724527,336.4570351285062,25.26400750267879
630.5,1.725484944647178,900.3316022964393,0.023812521458609247,0.16050615283748043,0.2793888897509241,337.88773146458357,22.24023530564355
631,1.8063039116095752,706.9884455953841,0.028929763418736598,0.17864891998828297,0.30283485418032663,340.82059078407264,20.57708097409015
631.5,1.7962015407392755,467.78444939946223,0.032526656213680505,0.23813603692269827,0.3475319228065697,341.5031942106999,18.042473375417227
632,1.7248114532558247,836.7187991289217,0.021538678,0.18827394487171237,0.28629699377030415,338.02972075543255,21.788335591547295
632.5,1.7726293420419097,1748.3858550511598,0.018439172,0.10842455094327162,0.22393958476458317,338.0768324370464,26.24757571369743
633,1.8069774030009285,3804.8374329780263,0.010625455841948149,0.088960598,0.17280829878275164,338.03914753016613,30.98796456137834
633.5,1.7564655486494303,1412.5419018023501,0.018035561057885858,0.13720233240577065,0.24044154879586807,337.9447834644882,24.961473394316986
634,1.8588362401351333,1528.7062409115947,0.028472508919852882,0.08413012,0.23419014589559248,340.91709164510956,25.24308329449694
634.5,1.8723060679621994,855.2072245290553,0.029173369709651252,0.14724589140975253,0.28421882717923125,342.3149671771273,21.623235448980047
635,1.6608297710772604,460.64524570836096,0.037406414,0.19349490286213714,0.34931810776647526,337.6235479322605,18.23411220906693
635.5,1.7349138241261244,473.15236576801755,0.042059963,0.17394194319556897,0.3462126706138631,339.73362842981385,18.24012448180758
636,1.727505418821238,778.0432932763201,0.029114789549554623,0.15324274955566125,0.29332024710777604,338.2769485503033,21.332816479311454
636.5,1.6291756756836548,1220.2370059232778,0.018705355742102688,0.14364488,0.2524615433398118,334.1414647712197,24.331420722696336
637,1.5827047696802765,466.5138777808113,0.031006966538564967,0.21885576170012616,0.34784714310390963,335.1738820330588,18.488779049514463
637.5,1.5274784755893052,1063.3858408772462,0.019773270447910447,0.14375994878157003,0.26430964145982655,330.98958803109883,23.716123592957587
638,1.492456923238933,1257.8977056480933,0.016981323,0.13996222726413732,0.24991645680107227,329.31551738279586,24.840275870412743
638.5,1.446659508626908,574.7866086128456,0.026417324807663584,0.18979425045972756,0.32446990095455136,329.9452565378251,20.10895901445091
639,1.487742483,433.31380950682797,0.032721885,0.2079491385165469,0.3565133414539261,332.3350466192488,18.258508835361827
639.5,1.529498949763365,973.4449754247402,0.022372063386456423,0.13998039442502813,0.27221130697793283,331.2876630932673,23.164557506894525
640,1.5732758902013302,1504.1032175835537,0.025478506,0.082637141,0.2354601501235796,331.7814006052857,25.753158700862762
640.5,1.5934806319419295,491.0902757826181,0.033323846,0.1978448789306419,0.3419449428195359,335.3544537847355,18.78156907358637
641,1.6015625286381692,815.8550328338496,0.038004005,0.1046372804419644,0.28871696096851795,334.1850205186022,21.90345891
641.5,1.6325431326404214,225.84605410332114,0.046416906,0.3120498764362649,0.4430021095380267,339.1933196051367,13.887285913411649
642,1.6042564942035824,614.5962415,0.038837376925909335,0.1354712505009314,0.3173072510716052,335.03628954207176,20.14480347099983
642.5,1.6716056333389133,1558.4557510722743,0.023408923,0.093084524,0.23269040278212205,335.0424180144958,25.750890441494654
643,1.7726293420419097,1505.5833067940362,0.018380635588011868,0.12861914331452837,0.23538296712772427,338.3328158360541,25.322591148402687
643.5,1.8049569288268685,1190.0008032916276,0.022032381,0.1388976827167892,0.2545819127581137,339.7400624629963,23.801177316640036
644,1.784078695694916,523.9898929067609,0.037478046476759966,0.17900289869500627,0.33463317445692276,340.87905410338476,18.769227821292876
644.5,1.736260806908831,629.8297079302404,0.031405445,0.17222418357375963,0.31472814554660256,339.0400541351995,20.006868702205452
645,1.7504041261272505,597.0887483262757,0.035716968729527655,0.16199579741597114,0.3203787241657556,339.5873772,19.64690839544294
645.5,1.7174030479509383,598.8093433717017,0.032862798645405124,0.17474933338664608,0.32007157528309077,338.6044414,19.73437274
646,1.7456896863877773,863.0332738509746,0.026016272273156386,0.1582153301927565,0.2833571114498504,338.59648148313033,21.935869917254205
646.5,1.672952616,884.4838771464683,0.031332871,0.12355576229638898,0.28104767038416145,336.2893888584942,22.243527199742633
647,1.6998922717757523,1472.3715778318672,0.020747317,0.11205569986025783,0.23713963926515658,336.0737146149421,25.337942056600298
647.5,1.819100248045288,2480.7052784887765,0.013823844859676302,0.10554436207397593,0.19928972433509337,338.98729535218393,28.31726680107014
648,1.8271821447415277,1857.3853499119637,0.01849717,0.10684888210618615,0.21947040147726668,339.6627237400313,26.510787053465442
648.5,1.738281281082891,947.0767534372552,0.031012765506158516,0.11893608236538465,0.27471449248317736,338.1710426374886,22.52634308533917
649,1.6473599432501942,1018.234431409263,0.024026291,0.13358700032362036,0.26816002483230233,335.1438753477565,23.17116387236016
649.5,1.7766702903900295,1244.0377433838778,0.027581947,0.10199591625516177,0.2508411468715352,338.80216905076037,24.13372939715619
650,1.8056304202182218,1106.4828891409031,0.020458096687176366,0.15949110214110226,0.2608325151771838,339.89508838537154,23.349623226486266
650.5,1.7477101605618373,344.4002273438825,0.036882254,0.28063130056206254,0.3848771726435923,340.9906743735624,16.248262261630398
651,1.6958513234276325,184.23297225585364,0.058003751,0.3194659170578194,0.4741191645433384,341.6975927139591,12.48810802687484
651.5,1.5786638213321567,146.89804873419138,0.067335132,0.3260013901545235,0.511294696,339.5203793779249,11.349139395386157
652,1.7854256784776226,248.53436923727594,0.062782919,0.2241883017069642,0.42908942535967304,343.0008696488056,14.151885004955894
652.5,1.8271821447415277,1399.048926278329,0.020879276,0.12525040814765717,0.2412120478878622,340.1206054520142,24.757627360660095
653,1.7456896863877773,1285.1791758382778,0.021836286,0.12555182442675686,0.2481354056014807,337.7852857129284,24.39940168324327
653.5,1.771282359259203,628.1203585538918,0.028986119553759553,0.19738168357263244,0.31501338444681887,340.0749709360338,19.916965359416125
654,1.847386886482127,871.1484445534403,0.023512869,0.18036982787591518,0.28247449539655706,341.5713164630832,21.786533727302196
654.5,1.9201239567482844,556.6855536,0.028770215768847196,0.23659705141505094,0.3279492532077987,344.47431069159074,18.874730688430134
655,2.0447198641486466,522.2154900969707,0.031449959,0.24749150801024977,0.33501175559005775,347.7909139462939,18.24916951650603
655.5,2.0487608124967664,1220.4579354581908,0.021817381114882385,0.1532226077891851,0.25244630873656926,346.5602908343485,23.493811624140008
656,1.9632274057948962,1140.0576998529832,0.023263596234653572,0.14633567104671025,0.2582464455171764,344.3533110576608,23.228289248027078
656.5,1.9181034825742245,341.0906434868176,0.034265664018878636,0.3327435964623094,0.38611798213770854,345.52369769564467,15.848031186049948
657,1.8325700758723542,567.8760580938858,0.04542195,0.14406224443376608,0.3257807686708372,342.05187605975107,19.16867518507662
657.5,1.829876110306941,603.2502407911925,0.033961292,0.17796697878907605,0.3192842252369794,341.84040530340764,19.547913080899256
658,1.9490840865764767,1358.697841,0.023685216,0.11946679410469321,0.24357665845292878,343.6952693934837,24.34018940086184
658.5,2.037311459,1346.7524774811898,0.025513766938973583,0.1185043418437092,0.24429469472432455,346.1232399715343,24.12352356
659,2.1053340893704444,1195.296069476346,0.026535517,0.13209814055436106,0.25420541618823006,348.0627707769847,23.26523465883704
659.5,1.9140625342261046,304.3347075574915,0.047608718330154044,0.2647202554019193,0.40107550166399675,345.7065732,15.15034532508825
660,1.8568157659610733,876.1940599378053,0.024189330260536827,0.17258914464777544,0.28193123589073305,341.8295478385439,21.803630219725093
660.5,1.9073276203125715,2658.266358999594,0.014609813560437652,0.09803673,0.19474984989524413,341.5755652106794,28.57161722914496
661,1.8359375328291208,1475.939802292167,0.020524275505354003,0.1218313614739597,0.2369483825318636,340.29307768604605,25.07113219679243
661.5,1.9228179223136976,441.4338135365014,0.055093562,0.16138858820029633,0.3543138244461244,345.0428553772041,17.43446303104865
662,2.2474407729459926,680.8989629,0.037644806,0.17521189544525867,0.3066543095864198,352.23319203283074,19.54471541400507
662.5,2.3511584472144023,1332.6497940202137,0.023550772,0.15039118394842682,0.24515341714969044,353.9472333521977,23.53400322
663,2.326912757125683,1442.1828540287677,0.018706962,0.17310593287043513,0.23878288075015217,353.31457354535564,24.060617771074938
663.5,2.2730334458174184,615.2437432837669,0.035755198,0.2097040810815018,0.3171958973015723,352.9429004,18.875973177998816
664,2.1753771940711886,363.5818393829343,0.041851894,0.29297784750017924,0.377986164,351.50806880002733,15.782421510260777
664.5,2.248114264337346,1750.8799811613867,0.021736244933635067,0.11733261662309899,0.2238332003575673,351.24625868790923,25.386677103648477
665,2.5242457347922027,2097.420642,0.027558855,0.08675334,0.21075673,357.5750673846497,26.07991312563247
665.5,2.6912715998478234,4286.553214908526,0.012550740550814093,0.09991572,0.1660761328187361,360.9692409255881,30.26748389
666,2.583512977231294,140.23886388714334,0.10196700205867158,0.3450193803733393,0.5192627492843445,360.7554685079777,9.259318749914495
666.5,2.0426993899745867,214.90032510116194,0.086129266,0.23097999252736584,0.45039919522874683,349.6151512919053,12.75960943637309
667,2.029903053538874,1443.5092491108128,0.020393418023389377,0.1376131316930666,0.23870972165387624,345.83229229393817,24.566094063819527
667.5,1.901939689181745,986.5024048357516,0.027389791,0.14321329016585904,0.2710049648287122,342.8890524530464,22.449352867517426
668,1.8042834374355152,1215.8009103309237,0.019923657,0.14882996735711723,0.25276822298639967,339.6806867085304,23.93524144576137
668.5,1.812365334131755,785.3460558608587,0.021462809,0.2147749365489862,0.29240824060920817,340.77160082474006,21.21510101370497
669,1.8130388255231082,874.1729569949279,0.021414353,0.19441471329073412,0.28214834528186283,340.5715759801804,21.87666596564861
669.5,1.8534483090043068,1197.0310788650402,0.022443920707368645,0.13787536364370084,0.25408253938838365,341.16416004857183,23.74058858823634
670,1.8467133950907737,759.2689353630093,0.025098072404421898,0.19363663349356078,0.2957182218705394,341.82485984795744,20.937471662491163
670.5,1.7463631777791306,687.6216403928976,0.021736246444006943,0.23105862353121087,0.30565167820131556,339.1299682863547,20.528757773035508
671,1.7658944281283766,1321.6089997993922,0.019861524,0.13287894212793483,0.2458341999291085,338.3592203309031,24.53021224010675
671.5,1.7490571433445439,373.5972896350875,0.036966308,0.2455022224916053,0.3745778199550761,340.7916706846232,16.74887646931944
672,1.5146821391535923,80.39246424450188,0.070180735,0.5613751315360278,0.6250837126567849,341.05927497958066,7.77112907
672.5,1.4951508888043463,115.51316025671466,0.062563793,0.4238299605453273,0.5539443555656653,338.4503107722358,10.061074376077515
673,1.5483567087212577,509.63793853138077,0.030351864,0.20048749326433568,0.33774535111363907,333.79022214738626,19.11606381354851
673.5,1.5254580014152452,531.6669145707574,0.029454806817852074,0.19658900941323187,0.33301471046391223,332.90114651548987,19.432394904265745
674,1.5362338636768982,850.2122691702538,0.026782899878904365,0.13541108905035587,0.2847743312962304,331.88073329087564,22.31107879903565
674.5,1.6305226584663615,1560.2028101259007,0.017629209374015527,0.11829417704700988,0.23260351755932895,333.67035147139205,25.848897402406212
675,1.5975215802900493,2669.7791687959602,0.014907624175347191,0.080231465,0.19446950853189449,331.5203153105463,29.24708738006469
675.5,1.623114253161475,670.4616218533513,0.030472215,0.16075079542686949,0.30823739256856464,335.39945984437827,20.64027744413198
676,1.5678879590705037,371.6413866283144,0.050064044,0.16964139030721914,0.3752337895665384,335.4607401756068,17.116613675561005
676.5,1.3644935588818043,458.58678314927005,0.031331703781005124,0.18893701105775232,0.34983999011338845,327.81256316761846,18.925718639749952
677,1.2823276091367006,145.03846903955431,0.050344181,0.3481192841100351,0.5134705751506757,330.6571957420188,12.031243649667902
677.5,1.287715540267527,184.7595249338388,0.046922215,0.2887236062623505,0.47366833302244743,329.39725901066305,13.513418141253904
678,1.3106142475735396,704.0472920404893,0.023770377,0.15560873508537537,0.3032559652869896,324.1489658267051,21.72536973
678.5,1.3873922661878169,1238.1491409458329,0.021902590645677917,0.10282661872349264,0.2512381825812432,325.39503188252144,25.00954869430014
679,1.5092942080227658,271.83804842894233,0.058224193,0.19978404542072023,0.4164599239300108,334.8072832173182,15.32130100469508
679.5,1.605603476986289,211.1336343590708,0.062519889,0.2453587206146312,0.45306184459484156,338.69657785167817,13.531437604725554
680,1.4648437761934474,299.73412993631615,0.043745701,0.2218652981608981,0.4031171090021806,332.99062792977026,16.035082890819602
680.5,1.538254337850958,882.2508534070439,0.034986665,0.097828682,0.2812845861382006,331.8506841662896,22.53511545378882
681,1.4830280437599868,626.4913049262784,0.0335896,0.14191731147505723,0.3152861892649312,330.93738220973677,20.550980341891847
681.5,1.4385776119306684,1225.7592697948037,0.023248896,0.10078649051886616,0.25208184448829346,327.3868080049306,24.814730408135365
682,1.4331896807998419,979.5501066502344,0.024164225,0.12160748739704437,0.27164460111319333,327.80064112976476,23.441275058918745
682.5,1.4062500251457095,254.0481024273333,0.055281125,0.20528875521173287,0.42596244535519473,331.7835657635921,15.161388593100861
683,1.516029121936299,180.86112700698834,0.054995609043663296,0.3004910494237437,0.4770474211191699,336.7816232,12.78408099181734
683.5,1.5786638213321567,305.10637308431785,0.048374854,0.2163465552084312,0.4007370869825215,336.4937768715884,15.871108188216937
684,1.6096444253344089,197.9658979231753,0.047590212,0.34346958667888505,0.46289217077356243,339.07187686301376,13.12383816140412
684.5,1.4560883881058544,358.5065555501687,0.037636557,0.21443351852365147,0.37976149599011927,331.9838288849762,17.16475385
685,1.4150054132333025,821.0664949746727,0.027563408,0.12395259547649239,0.2881048172104633,327.64765218500764,22.396129723104877
685.5,1.4823545523686334,179.4528015908117,0.053337239,0.3206894299879361,0.4782921088989638,335.81967922819274,12.817931951958467
686,1.7369342983001843,329.07475557173973,0.039916156,0.26144571572891645,0.39076150555590633,340.8276781651187,15.98928469827931
686.5,1.7638739539543167,634.4814972942481,0.033044159,0.16987528412402025,0.31395710039602154,339.8353014,19.994644303193486
687,1.6823814956005663,328.8018357585638,0.05222104,0.19812742361935073,0.3908695919998821,339.29160500755825,16.100947039736404
687.5,1.5476832173299044,151.4516731,0.057342713440306656,0.36099929877508025,0.5061181806352133,338.5217499842478,11.610544696874827
688,1.7093211512546986,291.9478832956949,0.061270556,0.18621057256354867,0.4066694231836052,340.43579552039074,15.307333861077627
688.5,1.7180765393422917,726.4361117121935,0.034978344,0.13448038909891077,0.30010794174076755,338.15100857020707,20.928246784888543
689,1.7376077896915376,670.1531032629904,0.038293296,0.13414315971638555,0.30828468642616574,338.93030315702595,20.38795463766009
689.5,1.7679149023024365,992.7282718875055,0.034620021,0.10140232675093377,0.2704372430492234,338.97470843550616,22.755723277522595
690,1.8157327910885215,371.8478676484085,0.042493052376688815,0.22681534702663547,0.37516432298473923,342.63432363704345,16.58290961696722
690.5,1.9295528362272307,2142.9466803447326,0.016662307642371494,0.10851144370741274,0.20925355338242843,342.50358563885595,27.196036274636082
691,1.984779130318202,1092.3461295675775,0.023791279,0.1537600304397194,0.2619528966968368,345.0070739637818,22.923843114472362
691.5,1.8837554216152057,240.3565695439473,0.058639701,0.26525127111323565,0.4339016460643826,345.5921598,13.748679507937005
692,1.7773437817813829,539.5714244,0.040276375,0.16305051577991594,0.331380526,340.6151242422336,18.96435697112997
692.5,1.9773707250133157,399.8598374939242,0.034328892,0.2836752615118212,0.3661907487313976,346.6454951063833,16.720121841763675
693,1.8999192150076851,397.78334049956163,0.034362158,0.28141629057853845,0.36682683594008125,344.68873101039554,16.834151830692214
693.5,1.8770205077016726,1915.5921543144777,0.015612549,0.12518654697180037,0.2172245702995951,341.11478092021304,26.603195939758947
694,1.8891433527460322,1221.0681979097883,0.01824225,0.16915804270933102,0.25240424606399803,342.1636746514233,23.793773010843665
694.5,1.7807112387381494,378.05810138302036,0.038219992012522463,0.2464034199903496,0.3730987382640544,341.63627193730906,16.756663014564158
695,1.771282359259203,304.11044917632734,0.055174568,0.21393254201011133,0.4011740650236058,342.0051766788003,15.429523320716228
695.5,1.6210937789874151,188.8263299211085,0.075925325,0.23550485930767964,0.4702431153842621,339.5843735148552,12.805471172307259
696,1.5955011061159894,193.0919390235867,0.050952727,0.3338519863942261,0.46675457351943866,338.7777886601128,13.00191594649394
696.5,1.812365334131755,432.9392774067287,0.032195664,0.2589461829684287,0.35661611737961035,342.1464110699958,17.530774128977185
697,1.6790140386437997,207.91215089769753,0.059377344,0.26652584484251257,0.45538984266261223,340.78952142856974,13.272685871197655
697.5,1.3934536887099966,535.6571973800219,0.039001233,0.1365474956804603,0.3321857373729831,328.2839132815028,19.809918146781733
698,1.478987095411867,503.7994343943294,0.035753213041438955,0.16263186633175608,0.3390450474102748,331.51427897161966,19.212541538254122
698.5,1.6352370982058346,474.6847489,0.040238634992329554,0.1669778426072548,0.34583971966382215,336.7569915678117,18.47669062410232
699,1.605603476986289,311.31230683662824,0.048827675,0.20825335386916594,0.3980563289906051,337.23096613869757,15.933753302970505
699.5,1.524784510023892,414.67970340369965,0.041173675,0.18100489526708283,0.3617754037964394,333.7092436,17.896557860436754
700,1.5375808464596048,363.9402009087625,0.034305925,0.24961751257692857,0.37786205879918516,334.5813951495495,17.05850622255828
700.5,1.5503771828953177,1003.7258295062909,0.026424617463702216,0.11659261316960412,0.26944591055493095,331.9329907991427,23.30445049646855
701,1.4850485179340467,499.6300143824389,0.034306576459029424,0.17595428817097108,0.339985548,331.7488627351291,19.146158592019216
701.5,1.4540679139317945,351.60332144858137,0.039627137,0.2112151717872503,0.3822307656234087,331.99258170836094,17.049546583325107
702,1.524784510023892,361.57591374559865,0.035035872,0.23496397781715242,0.3786838633988267,334.1974913955757,17.04877166165533
702.5,1.376616403926164,273.9506774717076,0.044426560274718724,0.23207679275282578,0.4153866203560792,330.4368920395389,15.705965209090177
703,1.3281250237487257,147.43862614490126,0.051980708,0.350154066,0.5106690508712235,332.0656389951869,12.004351082034612
703.5,1.400862094014883,263.2045404941618,0.046085720895242904,0.22930965360273264,0.42096453015007923,331.4416797718688,15.39449490461318
704,1.4385776119306684,279.94472046705414,0.045313572,0.22145891910462065,0.41240051870894834,332.41922885965744,15.678733821032324
704.5,1.261449376004748,115.71125347871713,0.082108011,0.265195005,0.5536280645168322,331.44116351347526,10.693749515214346
705,1.2803071349626407,172.6037443488345,0.055572388242376224,0.25899625449077823,0.484536568,329.53559009589605,13.113491671298766
705.5,1.3860452834051102,281.60924789741387,0.045783229,0.22029533203620769,0.41158637768887635,330.63337523182577,15.851563321815146
706,1.5072737338487059,417.7584111145192,0.03127738,0.2289797326406205,0.3608844996778096,333.1116526020332,17.984594896030934
706.5,1.5193965788930655,6195.9606791597635,0.006692446,0.073401054,0.14688374796403184,327.29606253228513,34.639166219671594
707,1.5463362345471978,3670.2938694447084,0.010191619449698515,0.082983919,0.17489457988689178,329.12053911404865,31.335342634186663
707.5,1.568561450461857,601.4666072516869,0.031000291200308106,0.16571884793453645,0.31959952345386466,333.94327464416864,20.09356081417434
708,1.5523976570693776,350.3690841240507,0.043370515,0.2005026,0.3826790648822642,335.1845363266118,16.788297226104397
708.5,1.6089709339430556,810.8168734151499,0.036399561,0.10874591186073605,0.2893137252396357,334.44374644357083,21.848244704006518
709,1.6769935644697398,458.9548816290073,0.037935425,0.19815020055963914,0.34974643697299856,338.11851260097933,18.175919906924406
709.5,1.5449892517644912,394.96091968864016,0.057034777,0.14314043524710104,0.3676985536074702,334.52814503109363,17.546966209128232
710,1.616379339247942,401.18618901711466,0.042718092,0.1880961554946859,0.3657867518617322,336.7009030898076,17.478389815998135
710.5,1.653421365772374,450.35110385991845,0.061364504,0.11516227046596801,0.35195965729315726,337.46700813765267,18.11065173
711,1.5746228729840368,264.5683796,0.051366124,0.22862561686360747,0.4202399320041058,336.9073607005596,14.998513034173127
711.5,1.478987095411867,217.82983598285935,0.082865375,0.16052105746113418,0.44837099302297584,334.81519636363987,14.02524393569189
712,1.2520204965258017,419.2398109854139,0.049444556,0.12692673967685342,0.36045893164606313,323.90950092167657,18.685585111251505
712.5,1.3402478687930852,210.78320030945005,0.044964149,0.28310243479369174,0.45331278235462386,330.48086081638183,14.182321711416854
713,1.2816541177453473,1116.2011927162835,0.026487718,0.086868377,0.26007332050772053,321.41609363818833,24.658219113158136
713.5,1.551050674286671,346.4085876589291,0.065676621,0.13434331785681608,0.3841319344981053,335.1832573825202,16.72114330927607
714,1.7901401182170957,3068.4072318255394,0.014479602213325648,0.080596263,0.18565456430595362,337.78150411334383,29.69138538733658
714.5,1.7180765393422917,1133.343289575501,0.033836206352429656,0.087962229,0.25875542914844524,337.1701299553665,23.679931767856008
715,1.5779903299408033,315.04074258767577,0.042497617,0.23810407212257703,0.3964797910830965,336.3567597411226,16.070899985309282
715.5,1.6527478743810207,363.19536977433364,0.044056973,0.20474924211105694,0.3781201854862291,338.11101678106974,16.781473705287375
716,1.5692349418532103,738.7087822053264,0.031542533842271084,0.1353308110964561,0.29843668639326676,333.3804673435903,21.363552306502147
716.5,1.5470097259385511,523.3104473143237,0.030740131,0.19166426437974915,0.3347779366511167,333.6624308407657,19.283037036861337
717,1.5732758902013302,737.7138769716627,0.02227401,0.19041659853323126,0.29857078664242487,333.5184254527364,21.34580160674934
717.5,1.5874192094197497,621.9933013,0.026727872,0.19574985766430067,0.31604437191539514,334.4597863828173,20.257435543595125
718,1.5557651140261441,658.6116604308368,0.029870961932375952,0.16384912162465712,0.31007505175970385,333.2563553639268,20.685062357779874
718.5,1.5436422689817846,282.97844022267736,0.041521787789881755,0.2742839213434546,0.41092148338518264,335.71037003800114,15.487424195432379
719,1.6190733048133552,169.7189002365435,0.063082931,0.3093192683736611,0.487266507,339.9759609111618,12.150016358193232
719.5,1.4715786901069805,136.93522054351573,0.06709163,0.32983659463586185,0.5234054512396149,336.8673723843131,11.171734205350107
720,1.579337313,369.03890027776464,0.065088036,0.13194528565247446,0.3761137819134962,335.8405311093869,17.046508324871866
720.5,1.7834052043035626,170.9926251344532,0.056705633225731515,0.36484453929071586,0.4860536066727095,344.2074957054197,11.842458893046558
721,2.0662715886719525,174.3595393153032,0.10234960336927737,0.22344673655888983,0.4829046556107376,350.6507293641005,11.424263303937998
721.5,2.085129347629845,441.98723194174454,0.043890827288354944,0.21701369804468199,0.354165882,349.0758163048479,17.145611144615764
722,1.8904903355287388,1507.7905566547888,0.026241105100684788,0.095834615,0.23526805223949765,341.86662807568916,25.096051866643474
722.5,1.8056304202182218,482.8503607,0.040507220687780815,0.1887903354569102,0.34387909620188384,341.6866271060258,18.219423298973524
723,1.8588362401351333,331.77227773932316,0.046914132,0.24423167290624823,0.38969957475459677,344.0767529735525,15.791537920409422
723.5,2.0070043462328613,1020.1227763363015,0.031039794,0.12663434638425736,0.2679944593377138,345.70872368060844,22.459889093753894
724,2.0642511144978926,865.5725780863595,0.027587715,0.17074552206367383,0.2830797479636935,347.45220614895885,21.340565115174318
724.5,2.1161099516320974,225.60913281025722,0.052413147,0.35622279216595787,0.4431571267766118,351.1200843,12.931240326807401
725,2.1726832285057753,212.93289721784134,0.059210155,0.3405603700799177,0.45178212336612567,352.44966506529335,12.476921048706982
725.5,2.1295797794591635,366.96636266594015,0.044948263549126344,0.2564210415028305,0.3768205197609649,350.4535122258798,15.91762104761259
726,2.062904131715186,94.80409264144642,0.10172451690075822,0.4001833391547281,0.5916537225551851,352.2987929633643,7.6606542451880175
726.5,1.9295528362272307,209.73018546676028,0.076083792,0.231943003,0.45407018155330103,347.0829164335817,12.817509984804213
727,1.9928610270144418,734.9615044,0.023480822660755064,0.23335876640964764,0.2989430303231206,345.86595131795247,20.457410916235542
727.5,2.1167834430234507,254.9312640154966,0.052928316,0.3130644731792697,0.4254699872192013,350.87462904363616,13.686024169495926
728,2.0049838720588014,191.3045943743555,0.078173537,0.27080569292442563,0.46820368765483916,349.06808653723874,12.108262471917481
728.5,2.084455856238492,230.4059810252341,0.087631992,0.2087487068957257,0.4400601547533495,350.37985994002497,13.116563085041523
